"Format","PiBoSo CSV File"
"Venue","Victoria Circuit"
"Vehicle","Kawasaki Ninja 1000"
"User","D4rw1n"
"Data Source","GP Bikes"
"Comment",""
"Date","04/17/19"
"Time","12:33:53"
"Sample Rate","10"
"Duration","210.499"
"Segment","Session"
"Beacon Markers","14.918, 201.670"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","FrontBrake","RearBrake","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"121.800","2889.869","10322","84.401749","82.197456","4","171.419376","-0.613330","-0.044749","-0.891772","45.490196","0.000000","0.000000","0.000000","4.017948","-358.763062","319.691498"
"121.900","2894.608","10328","84.448128","82.142776","4","172.184203","-0.542047","0.259186","0.144842","56.078434","0.000000","0.000000","0.000000","-4.652157","-363.326660","321.076691"
"122.000","2899.372","10285","84.541298","82.111595","4","173.060033","-0.507259","0.252265","-0.446108","58.431374","0.000000","0.000000","0.000000","-6.812145","-367.936188","322.395142"
"122.100","2904.172","10183","84.630524","82.100838","4","173.675459","-0.281786","0.273406","-0.202951","61.176472","0.000000","0.000000","0.000000","3.380865","-372.582367","323.658081"
"122.200","2909.010","10146","84.725227","82.106491","4","174.593326","-0.094140","0.235338","-0.593925","62.352943","0.000000","0.000000","0.000000","3.512344","-377.257568","324.896362"
"122.300","2913.892","10171","84.812004","82.124443","4","175.511852","0.058607","0.240130","-0.760517","63.137257","0.000000","0.000000","0.000000","5.628647","-381.954529","326.154572"
"122.401","2918.913","10238","84.891937","82.151443","4","176.518803","-0.063612","0.252270","-0.511471","63.137257","0.000000","0.000000","0.000000","-6.233546","-386.761963","327.481659"
"122.501","2923.871","10356","84.965721","82.183517","4","177.547371","-0.278394","0.229253","-1.336415","62.352943","0.000000","0.000000","0.000000","-5.485724","-391.499908","328.799500"
"122.601","2928.852","10099","84.911308","82.212860","4","177.757814","-0.195787","-0.155041","-2.038455","31.764708","0.000000","0.000000","0.000000","1.622497","-396.260834","330.113525"
"122.701","2933.814","9930","84.641930","82.203697","4","176.876134","-0.552550","-0.335052","-0.941991","18.823530","0.000000","0.000000","0.000000","-16.273283","-401.008118","331.413391"
"122.801","2938.753","9848","84.302048","82.143738","4","176.067307","-0.721403","-0.547818","-1.839395","10.588236","0.000000","0.000000","0.000000","-20.809486","-405.753723","332.646057"
"122.901","2943.643","9974","83.985313","82.042381","4","173.636197","-0.676145","-0.563561","-2.033991","8.627451","0.000000","0.000000","0.000000","-7.784020","-410.482727","333.757172"
"123.001","2948.460","9916","83.690926","81.913918","4","171.169464","-0.706112","-0.589307","-1.045118","3.137255","0.000000","0.000000","0.000000","-8.690617","-415.167938","334.735687"
"123.101","2953.212","9683","83.381332","81.763275","4","169.121544","-0.708675","-0.542637","-0.862262","0.000000","0.000000","0.000000","0.000000","-10.412838","-419.812500","335.594208"
"123.201","2957.903","9646","83.104767","81.597771","4","166.795505","-0.681738","-0.630197","-0.781001","0.000000","0.000000","0.000000","0.000000","-9.676089","-424.417389","336.342560"
"123.301","2962.528","9565","82.843071","81.424026","4","164.592595","-0.694048","-0.628163","-0.706780","0.000000","0.000000","0.000000","0.000000","-8.435978","-428.973755","336.977417"
"123.401","2967.087","9490","82.591995","81.246017","4","162.322847","-0.681152","-0.620966","-0.484707","0.000000","0.000000","0.000000","0.000000","-8.891787","-433.480804","337.497192"
"123.501","2971.584","9401","82.352577","81.066299","4","160.136252","-0.676297","-0.599548","-0.445603","0.000000","0.000000","0.000000","0.000000","-9.349123","-437.937347","337.900757"
"123.601","2976.020","9313","82.120796","80.886795","4","157.950179","-0.683180","-0.640560","-0.293236","0.000000","0.000000","0.000000","0.000000","-8.960576","-442.341858","338.187866"
"123.701","2980.404","9200","81.897469","80.708580","4","155.641772","-0.715297","-0.589054","-0.376366","0.000000","0.000000","0.000000","0.000000","-10.011538","-446.690033","338.356903"
"123.801","2984.734","9081","81.683151","80.532982","4","153.396181","-0.685157","-0.578682","-0.327794","0.000000","0.000000","0.000000","0.000000","-8.460815","-450.979584","338.410004"
"123.901","2989.000","8951","81.470657","80.360130","4","151.162784","-0.706135","-0.413040","-0.308997","0.000000","0.000000","0.000000","0.000000","-11.470719","-455.206482","338.346222"
"124.001","2993.202","8776","81.272659","80.190742","4","149.139500","-0.716348","-0.598893","-0.362006","0.000000","0.000000","0.000000","0.000000","-8.429370","-459.370331","338.165771"
"124.101","2997.337","8669","81.083923","80.026123","4","146.771960","-0.711569","-0.546316","-0.393219","0.000000","0.000000","0.000000","0.000000","-7.133165","-463.465088","337.875946"
"124.201","3001.406","8569","80.895546","79.865929","4","144.507335","-0.667319","-0.692625","-0.233747","0.000000","0.000000","0.000000","0.000000","-9.519857","-467.489532","337.483093"
"124.300","3005.410","8438","80.713112","79.709473","4","142.434544","-0.698469","-0.620613","-0.365715","0.000000","0.000000","0.000000","0.000000","-11.159614","-471.445160","336.988525"
"124.400","3009.354","8300","80.533615","79.556786","4","140.577731","-0.699433","-0.580515","-0.239221","0.000000","0.000000","0.000000","13.333334","-9.437039","-475.331635","336.393524"
"124.500","3013.239","6991","80.345131","79.405960","4","139.181149","-0.704056","-0.162427","-0.086646","0.000000","0.000000","0.000000","79.999939","-8.285681","-479.148438","335.695648"
"124.600","3017.093","4433","80.161079","79.253975","4","138.469716","-0.720433","-0.152817","-0.127221","0.000000","0.000000","0.000000","100.000000","-14.392561","-482.918243","334.886505"
"124.700","3020.921","4995","80.100525","79.114784","3","137.846558","-0.665557","-0.147692","-0.484679","32.799999","0.000000","0.000000","94.857147","-9.487099","-486.643372","333.967163"
"124.800","3024.718","3940","79.953865","78.986053","3","136.766643","-0.698364","-0.200406","-0.433707","0.000000","0.000000","0.000000","66.285744","-8.320391","-490.314789","332.942261"
"124.900","3028.473","3907","79.768013","78.852989","3","135.051842","-0.704838","-0.562597","-0.207577","0.000000","0.000000","0.000000","37.714260","-11.186009","-493.920197","331.820404"
"125.000","3032.172","7180","79.682755","78.724808","3","134.019456","-0.582155","-0.476755","-0.184067","0.000000","0.000000","0.000000","9.142775","-26.175459","-497.446869","330.615387"
"125.100","3035.836","8375","79.647522","78.619545","3","132.408902","-0.776387","-0.429008","-2.776571","0.000000","0.000000","0.000000","0.000000","-28.555002","-500.911835","329.321259"
"125.200","3039.430","8468","79.527794","78.526917","3","128.894403","-0.850621","-0.470043","-3.452982","0.000000","0.000000","0.000000","0.000000","-8.832635","-504.266388","327.926056"
"125.300","3042.915","8329","79.369766","78.431953","3","125.497829","-0.856549","-0.444219","-2.112945","0.000000","0.000000","0.000000","0.000000","11.626643","-507.454742","326.423065"
"125.400","3046.329","7671","79.196976","78.328857","3","123.833455","-0.742980","-0.294937","0.563573","0.000000","0.000000","0.000000","58.666641","7.631065","-510.508881","324.808258"
"125.500","3049.736","5105","79.029671","78.216873","3","124.500902","-0.741359","-0.082470","1.021036","0.000000","0.000000","0.000000","100.000000","-20.670301","-513.500427","323.093109"
"125.600","3053.144","5017","78.963760","78.105743","2","123.591014","-0.581760","-0.165046","-0.835081","0.000000","0.000000","0.000000","100.000000","-7.250691","-516.436401","321.280945"
"125.700","3056.518","5441","78.867943","78.005371","2","121.993039","-0.275477","-0.703044","-0.549875","0.000000","0.000000","0.000000","6.666667","-0.140207","-519.298096","319.412354"
"125.800","3059.848","6649","78.807709","77.914383","2","120.803838","-0.243968","-0.340142","-1.838336","0.000000","0.000000","0.000000","73.333282","-7.149838","-522.099304","317.529999"
"125.900","3063.146","4166","78.637657","77.820740","2","120.236325","0.317018","-0.157326","-2.356906","0.000000","0.000000","0.000000","100.000000","24.554352","-524.873962","315.653564"
"126.000","3066.407","4409","78.570503","77.726906","1","119.769406","0.059096","-0.124812","-0.868645","36.799999","0.000000","0.000000","97.714287","5.279260","-527.672546","313.847260"
"126.101","3069.692","3604","78.452156","77.634995","1","119.287326","-0.198010","-0.189340","-1.406508","0.000000","0.000000","0.000000","68.571449","-9.409906","-530.547119","312.060303"
"126.201","3072.864","3817","78.311119","77.538086","1","118.207494","-0.656165","-0.391234","-0.861731","0.000000","0.000000","0.000000","39.999981","-27.410494","-533.344604","310.319458"
"126.301","3076.006","6155","78.257614","77.445999","1","118.325761","-0.810856","-0.399402","-1.932901","0.000000","0.000000","0.000000","11.428493","-63.675285","-536.099792","308.531891"
"126.401","3079.141","7192","78.233299","77.370430","1","118.275595","-0.812028","-0.282772","-7.291411","0.000000","0.000000","0.000000","0.000000","-77.659279","-538.799377","306.655426"
"126.501","3082.251","7745","78.224838","77.318611","1","116.703424","-0.743776","-0.134427","-13.514241","0.000000","0.000000","0.000000","0.000000","-69.325607","-541.394897","304.674408"
"126.601","3085.311","7937","78.222488","77.295456","1","115.060357","-0.690137","0.130104","-18.758188","0.000000","0.000000","0.000000","0.000000","-65.682350","-543.855042","302.606110"
"126.701","3088.326","7711","78.218925","77.305954","1","111.520260","0.280648","-0.778076","-14.531741","0.000000","0.000000","0.000000","0.000000","-59.357185","-546.189636","300.460785"
"126.801","3091.166","7122","78.208511","77.349648","1","99.230095","-1.209496","-0.293102","-25.000647","0.000000","0.000000","0.000000","0.000000","52.079380","-548.277893","298.329376"
"126.901","3093.382","6748","78.186417","77.360893","1","77.587866","0.387758","-0.229295","-24.453947","0.000000","0.000000","0.000000","0.000000","349.370270","-549.753723","296.533905"
"127.001","3095.562","6132","78.131355","77.352692","1","87.660448","-0.760673","-0.176231","14.783203","0.000000","0.000000","0.000000","0.000000","385.629364","-550.918823","294.550629"
"127.101","3097.992","5919","78.111435","77.458374","1","99.445914","-0.991667","-0.108625","25.041557","0.000000","0.000000","0.000000","0.000000","154.266006","-552.184143","292.329193"
"127.201","3100.777","5748","78.111542","77.576241","1","107.824047","0.348756","0.840320","24.697033","0.000000","0.000000","0.000000","0.000000","-90.413773","-553.808716","289.917358"
"127.301","3103.471","4110","78.028145","77.664871","1","96.129472","-0.769522","-0.298266","-15.361963","0.000000","0.000000","0.000000","0.000000","-243.645309","-555.683105","287.785065"
"127.401","3105.662","3522","78.006004","77.716629","1","74.686947","-1.021172","-0.696202","-16.341902","0.000000","0.000000","0.000000","0.000000","-82.602905","-557.432556","286.175751"
"127.501","3107.391","3449","78.005226","77.641953","1","65.321020","-0.848990","-0.380280","-13.568345","0.000000","0.000000","0.000000","0.000000","152.896576","-558.630371","284.775970"
"127.601","3109.361","3374","77.987564","77.574265","1","82.472319","-0.967308","-1.811959","8.889218","0.000000","0.000000","0.000000","0.000000","286.750732","-559.547485","282.906982"
"127.701","3111.639","3121","77.964195","77.622635","1","89.217375","0.041812","-0.026337","25.004524","0.000000","0.000000","0.000000","0.000000","271.284302","-560.513916","280.700012"
"127.801","3113.944","2004","77.922935","77.679222","1","84.594321","0.627766","1.382313","25.000319","0.000000","0.000000","0.000000","0.000000","97.030617","-561.523865","278.495544"
"127.900","3116.042","1966","77.920670","77.722847","1","73.240075","-0.643333","2.968076","-13.341737","0.000000","0.000000","0.000000","0.000000","76.690369","-562.521851","276.533539"
"128.000","3117.794","2089","77.924530","77.758911","1","58.042289","-0.545862","5.523408","-4.860947","0.000000","0.000000","0.000000","0.000000","102.867348","-563.326782","274.881927"
"128.100","3119.073","2826","77.899139","77.786407","1","44.628161","-0.658547","3.001337","11.914395","0.000000","0.000000","0.000000","0.000000","202.164017","-563.650940","273.549011"
"128.200","3120.057","2808","77.880646","77.804901","1","39.717094","-0.287561","-0.158892","25.000282","0.000000","0.000000","0.000000","0.000000","300.825165","-563.710754","272.439850"
"128.300","3121.006","2025","77.883499","77.817993","1","39.012784","0.055963","-1.028865","25.000324","0.000000","0.000000","0.000000","0.000000","277.618225","-563.776306","271.379822"
"128.400","3121.975","2023","77.908302","77.824577","1","38.098526","0.539664","-0.882102","25.000132","0.000000","0.000000","0.000000","0.000000","255.805588","-563.871155","270.317719"
"128.500","3122.919","2023","77.929062","77.823906","1","36.176375","0.820024","-0.533839","25.000238","0.000000","0.000000","0.000000","0.000000","217.666458","-563.965271","269.288818"
"128.600","3123.778","2023","77.945793","77.822411","1","32.895099","0.757892","-0.177554","25.000330","0.000000","0.000000","0.000000","0.000000","157.647354","-564.022949","268.345398"
"128.700","3124.533","2023","77.959473","77.823578","1","29.656350","0.409856","0.176886","25.000690","0.000000","0.000000","0.000000","0.000000","77.832504","-564.039124","267.505768"
"128.800","3125.248","2023","77.971107","77.826607","1","29.200400","-0.118965","0.353705","25.000305","0.000000","0.000000","0.000000","0.000000","-12.290280","-564.057861","266.716309"
"128.900","3126.032","2023","77.981110","77.828316","1","32.757275","0.231558","-1.365580","22.851046","0.000000","0.000000","0.000000","0.000000","-61.676205","-564.142883","265.881165"
"129.000","3126.961","2023","77.990280","77.839584","1","37.876448","4.574577","-3.188019","1.322294","0.000000","0.000000","0.000000","0.000000","162.967239","-564.369629","264.946686"
"129.100","3127.875","2023","78.001381","77.866058","1","36.157201","-0.725663","-0.317582","25.003429","0.000000","0.000000","0.000000","0.000000","257.555511","-564.338989","263.930450"
"129.200","3128.742","2023","78.015312","77.891243","1","33.946693","-0.164380","-0.032711","24.000195","0.000000","0.000000","0.000000","0.000000","51.236420","-564.251770","262.948364"
"129.300","3129.580","2023","78.030830","77.912148","1","33.083782","-0.386100","0.103206","14.767818","0.000000","0.000000","0.000000","0.000000","4.616536","-564.205261","262.020691"
"129.400","3130.400","2023","78.047241","77.932846","1","32.363086","-0.575461","0.282768","16.976461","0.000000","0.000000","0.000000","0.000000","-7.312881","-564.168518","261.121979"
